mfcc_0_mean,mfcc_0_std,mfcc_0_max,mfcc_0_min,mfcc_1_mean,mfcc_1_std,mfcc_1_max,mfcc_1_min,mfcc_2_mean,mfcc_2_std,mfcc_2_max,mfcc_2_min,mfcc_3_mean,mfcc_3_std,mfcc_3_max,mfcc_3_min,mfcc_4_mean,mfcc_4_std,mfcc_4_max,mfcc_4_min,mfcc_5_mean,mfcc_5_std,mfcc_5_max,mfcc_5_min,mfcc_6_mean,mfcc_6_std,mfcc_6_max,mfcc_6_min,mfcc_7_mean,mfcc_7_std,mfcc_7_max,mfcc_7_min,mfcc_8_mean,mfcc_8_std,mfcc_8_max,mfcc_8_min,mfcc_9_mean,mfcc_9_std,mfcc_9_max,mfcc_9_min,mfcc_10_mean,mfcc_10_std,mfcc_10_max,mfcc_10_min,mfcc_11_mean,mfcc_11_std,mfcc_11_max,mfcc_11_min,mfcc_12_mean,mfcc_12_std,mfcc_12_max,mfcc_12_min,mfcc_13_mean,mfcc_13_std,mfcc_13_max,mfcc_13_min,mfcc_14_mean,mfcc_14_std,mfcc_14_max,mfcc_14_min,mfcc_15_mean,mfcc_15_std,mfcc_15_max,mfcc_15_min,mfcc_16_mean,mfcc_16_std,mfcc_16_max,mfcc_16_min,mfcc_17_mean,mfcc_17_std,mfcc_17_max,mfcc_17_min,mfcc_18_mean,mfcc_18_std,mfcc_18_max,mfcc_18_min,mfcc_19_mean,mfcc_19_std,mfcc_19_max,mfcc_19_min,chroma_0_mean,chroma_0_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,tonnetz_0_mean,tonnetz_0_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_max,spectral_centroid_min,rolloff_mean,rolloff_std,bandwidth_mean,bandwidth_std,zcr_mean,zcr_std,mel_mean,mel_std,mel_max,mel_min,mel_median,tempo,rms_mean,rms_std,rms_max,rms_min,flatness_mean,flatness_std,genre,filename
-193.78868,71.17263,-25.751287,-406.06335,125.56074,27.058666,186.40427,-9.968456,-20.924124,24.2316,36.280724,-86.84349,46.338,17.918148,90.836426,-20.487522,-2.685432,19.088177,40.97937,-78.69881,12.833367,16.653675,58.71702,-59.49466,-6.6019344,12.84657,30.58926,-49.070587,10.727056,11.867411,46.6885,-33.374176,-10.907483,10.86304,14.988012,-49.787582,6.109273,11.488873,39.16851,-24.75556,-9.442732,11.950405,18.927517,-45.96955,5.1639466,12.675336,38.387787,-30.022774,-3.6584976,9.102029,16.830559,-34.750217,0.32129663,10.414641,25.577816,-29.603598,-8.018199,9.519416,15.67473,-39.141174,0.3979222,10.135573,32.068836,-30.61203,-6.5234594,9.886585,24.450186,-39.712357,1.1838377,9.138723,31.261059,-25.117867,0.7200208,8.261831,22.503578,-31.938377,-5.210151,8.277104,17.450214,-31.915237,0.34887335,0.30994207,0.30018866,0.24684131,0.38509083,0.28011516,0.47568065,0.3632766,0.32246155,0.21968417,0.40201107,0.35417876,0.30212942,0.23808253,0.3598155,0.31261382,0.32673284,0.30090275,0.31327686,0.27202803,0.39741772,0.32973948,0.3064893,0.24867465,26.738418620501783,5.466751119262971,19.411619371328367,4.444524486351711,22.429404591423193,4.902644548136346,21.34737987888867,4.231953399510797,22.049156045141775,4.105110886579259,22.57016381744465,3.953258190468434,35.74796701403092,3.9213995206557937,-0.26544583494286406,0.21754590325509815,0.1282298364617668,0.1953846406129863,0.10373300782169793,0.2548247530617953,-0.006172746644808376,0.30546803203015294,0.0021347285891394367,0.10491767898763672,0.01811017392541297,0.11358953746082469,1563.418330602126,612.3692259764956,5090.892170621234,659.581429629129,3233.9637779968075,1242.9806742317326,1779.217568981513,377.50915968504427,0.06475622218459752,0.0364948809595604,-46.58694,15.923766,0.0,-80.0,-45.74231,[117.45383523],0.08943178,0.042048275,0.24636823,0.015166552,0.002953552,0.008105186,country,country.00091.wav
-50.77633,27.108038,35.86903,-134.48195,96.71716,15.431953,129.15155,31.608288,-24.326113,13.616228,32.454895,-55.80053,66.076126,11.878088,106.385544,13.200251,-14.680636,8.593227,24.095196,-40.317436,24.391264,7.732937,45.057274,-5.696582,-21.017485,9.257553,9.722788,-45.27958,12.469586,8.211669,44.342876,-13.603956,-18.131817,8.4839735,9.927889,-41.38346,13.267167,7.4291162,37.461815,-8.602293,-12.802163,6.713641,11.054865,-34.928307,9.798451,6.6404705,34.566956,-13.918894,-11.344082,6.3172655,10.690317,-31.767906,4.923647,6.3433123,25.709764,-11.974127,-7.846176,6.7269692,13.044289,-27.510666,5.73902,6.137809,30.35698,-13.845053,-10.303221,5.6557035,10.380873,-27.56564,3.7310996,5.292133,19.96825,-15.071463,-3.2382276,5.843702,19.923988,-22.235573,0.38193187,5.5072646,19.893093,-15.517747,0.27112153,0.25149763,0.2868373,0.20007908,0.47211856,0.33470538,0.40720502,0.22961228,0.45137075,0.3291242,0.26809603,0.21285294,0.36836427,0.27956456,0.5441291,0.32373855,0.4021051,0.23958868,0.3756216,0.3036042,0.2693115,0.21491106,0.33000505,0.2807227,21.328069626607782,5.125672393018616,16.123277941905336,3.9345943621573523,18.653394540627016,3.8897086179722815,18.26975232678556,3.122914829739126,19.04537216178342,3.15475388842221,17.830657200235983,2.681878241163659,40.661424807277044,7.734852998588229,0.0772489633307145,0.05634691995841055,0.004730285320014855,0.08023916502103265,0.0473701796774104,0.07235310889444574,0.018085832166954995,0.09325513136190078,0.009288357746521746,0.02804607218385087,-0.0030833998660414904,0.02975655106434613,2334.872868912086,425.23412284111197,4291.398039363011,1459.8535454015828,4838.912406425358,789.357635664914,2212.4728152145813,242.4214407291592,0.12121959957914087,0.03629934254034809,-34.581394,13.003144,0.0,-80.0,-33.80857,[161.49902344],0.17646493,0.029970152,0.26107678,0.07176529,0.013571353,0.033634808,country,country.00092.wav
-213.60236,64.734886,-53.639492,-448.04065,117.2127,25.024994,178.97859,-17.85485,-21.871769,22.639355,47.68506,-84.7937,45.657654,17.056864,93.95239,-1.1573331,-10.274458,17.310568,27.271076,-71.848495,5.060315,13.10293,51.33747,-45.5683,-11.910965,14.237121,20.93856,-51.696396,5.567856,10.015639,32.731876,-30.310427,-17.804632,12.8293,16.787558,-54.723236,0.18699962,11.302813,36.600266,-39.844284,-14.165857,10.963227,14.648424,-47.134773,-1.1532573,10.394786,25.257458,-32.61426,-10.306384,8.911266,18.663578,-35.43801,-4.047061,9.7035,26.420622,-33.45882,-6.6340656,8.497764,21.036545,-30.127739,-5.4173846,9.693182,31.248672,-37.491554,-9.716231,9.145279,15.445666,-37.371735,-3.202914,8.436939,30.41301,-31.076944,-4.448395,7.6923447,17.417255,-23.042545,-9.152062,8.335911,17.320995,-36.46917,0.120349415,0.18399267,0.20670477,0.24727353,0.32727113,0.36594754,0.20982713,0.22547352,0.25029555,0.34789526,0.18342723,0.22734164,0.31962994,0.32617638,0.38152876,0.38194093,0.25892448,0.23179303,0.3548191,0.37583616,0.19254044,0.18562926,0.20459218,0.29487547,29.957509047771588,5.009121033848158,22.834630655882947,5.11349471425235,26.350060216933198,5.638717843680044,24.421299769242495,5.15724119764281,23.715930178251043,4.568345962870833,23.677638218923224,3.882282951244756,35.99790793115984,3.5065572738078976,0.2980870128755129,0.19013430899977388,0.01717948682724169,0.23458801442783797,0.027195041875957143,0.3201570460288005,-0.12160051747329098,0.20264353452733222,0.01078843502446892,0.08375854338382854,0.008729968523198076,0.11749939533936878,1537.7642290059293,582.5972051678358,5347.485724137292,731.2152434498776,3055.1981923011804,1085.7815218707779,1716.1980066788378,309.5707392114725,0.068123926688274,0.04343571475975772,-48.174725,15.970891,0.0,-80.0,-48.632877,[86.1328125],0.092549935,0.041848134,0.19731833,0.010353404,0.0020479793,0.0073938584,country,country.00093.wav
-104.37176,45.806988,43.290237,-242.27144,136.39383,29.686123,193.00262,-3.0696783,-20.940239,19.44081,49.614418,-92.45841,52.86117,14.562286,102.11706,0.40829194,2.0258892,14.043578,38.667435,-41.639877,20.42771,13.003778,58.967815,-17.62695,-11.619367,10.449577,15.76689,-41.561573,17.663803,8.897998,50.835213,-7.510021,-15.735388,8.785829,8.981999,-46.527588,11.049825,9.9852085,43.44297,-16.927584,-11.3204365,7.987659,14.811466,-35.42221,3.6714113,8.954608,32.873283,-25.174917,-6.4964943,8.072763,16.772217,-41.212173,0.03771146,8.3279085,26.019562,-24.04702,-2.0411677,7.750217,23.575764,-23.91623,2.1937985,8.413933,32.16006,-24.011253,-7.11224,8.040977,16.217407,-30.88401,1.8450243,7.355467,27.839077,-22.955193,1.6776917,7.4562616,23.542953,-20.580643,-1.4936905,8.050452,22.82816,-25.898575,0.45688683,0.32672384,0.28299886,0.2155263,0.299349,0.28493223,0.2637109,0.2266535,0.35568482,0.28055122,0.36626723,0.3049599,0.35791475,0.22415796,0.5967019,0.34833962,0.40349528,0.2520309,0.38150197,0.29824257,0.26300353,0.20251453,0.37375605,0.30026472,25.679097633522712,5.134159056213678,17.015464272575585,4.148556265205794,21.65098153738105,4.385566965412647,20.702653831560355,3.7667505709198243,20.741745348827724,3.9038901309717446,19.619825430625166,3.742976469411475,39.54778339459178,3.3378028328971983,0.13347119083861084,0.09145989634040289,0.14939244088874726,0.12739863687373534,0.0859923458019492,0.17534341781265722,0.0791587645502254,0.17266646645580197,0.01054802831998982,0.07317760156875397,-0.010518906175969027,0.07233763968325893,1474.927396796844,585.9901652275937,4976.354916418846,626.3430945472435,3108.406203892947,1238.6288338976526,1745.852486748969,389.8427893042775,0.06299281636996903,0.031171800922215564,-41.826008,15.912483,0.0,-80.0,-41.635406,[112.34714674],0.20664184,0.05497841,0.38567582,0.07799602,0.0018258028,0.0032476934,country,country.00094.wav
-124.83957,51.131958,17.857126,-264.5056,127.38223,26.91459,187.67488,-8.979801,-23.38181,17.705463,29.815643,-68.85585,47.360462,14.4324045,97.797714,-0.60598814,0.5631107,15.253428,40.717964,-54.609245,15.991255,14.522318,51.401066,-37.454063,-9.954186,11.276168,26.60413,-41.756165,16.180136,9.47146,46.230892,-12.265813,-16.72955,13.381936,15.268177,-48.996807,6.785199,10.256741,38.71674,-28.332932,-8.187069,10.332898,22.475471,-37.02195,3.2049856,8.575233,30.27779,-26.38109,-1.5920393,8.141549,24.300953,-25.281906,-2.1546216,7.8534555,21.374855,-24.552273,-3.5263731,8.177947,20.222584,-27.404186,2.2071302,7.134543,23.119537,-17.067207,-1.4075699,7.4014754,21.933113,-23.814209,-1.6892781,7.515424,22.558172,-34.834976,-1.0261394,7.028838,23.52399,-24.02666,-2.627463,6.5912004,27.130552,-21.06054,0.27276355,0.28386447,0.26624578,0.22164305,0.4547045,0.35349953,0.34583375,0.29701078,0.33625355,0.28172836,0.39447433,0.35712498,0.28711376,0.22871558,0.38286996,0.35916892,0.25818568,0.22315548,0.3722437,0.33476663,0.33290526,0.31828734,0.24046014,0.23142055,25.50892201250485,4.884035930651404,18.673816910487695,4.643803147018397,22.838251121472865,5.069469245049404,21.12952769953305,4.3738643630387495,21.061284753753444,4.018193293779036,21.059026703891938,4.166949122673536,39.50237937895757,3.653899592112706,-0.004099273576828076,0.17772151043791173,0.18663355820347027,0.10906963321799124,-0.02556647084820647,0.21965210312018743,-0.031365919592949536,0.20241930458846247,-0.00676377181676458,0.06442275739407037,0.004192987690469344,0.07968408082458436,1555.9530444453296,640.4287684077924,5504.461447468736,741.6577122528516,3218.1472069707816,1174.012359387546,1761.569704273558,343.57673029495464,0.0672293742743808,0.05846037972127683,-46.30352,15.348934,0.0,-80.0,-45.58052,[89.10290948],0.17533581,0.07036883,0.35251462,0.038048957,0.0026103668,0.007024525,country,country.00095.wav
-69.88548,48.371075,48.982132,-217.37292,124.21146,24.101324,177.95547,26.492123,-32.470196,18.16121,37.824684,-85.10194,47.69471,12.923351,100.867294,3.5045664,1.3983787,11.187574,32.876366,-41.532578,22.61767,10.286856,55.901943,-17.625587,-8.754297,12.288327,23.706673,-43.62652,21.44351,9.057707,47.303562,-2.6065385,-15.66597,9.450053,6.36176,-45.30794,15.7432,9.340477,45.150787,-8.769129,-12.427222,8.1340885,10.207022,-35.613976,9.581969,8.758307,40.653973,-18.596039,-9.056125,7.332409,12.560289,-30.260315,2.8903322,8.12769,23.219345,-27.709375,-3.1964307,8.087359,22.159685,-28.874413,5.8301554,7.088053,27.590462,-20.248966,-5.6160216,7.14016,15.78956,-29.37415,4.165293,7.276,25.032906,-16.262959,0.12036076,7.429377,25.842665,-18.216774,-1.7134392,7.2423983,18.945707,-26.268166,0.24956481,0.26530197,0.28991297,0.2018161,0.58237845,0.3620558,0.25242436,0.19446318,0.2166223,0.24211484,0.18787028,0.18212236,0.36404324,0.26524425,0.5042922,0.34215575,0.2816548,0.2076954,0.39392585,0.3375464,0.24260983,0.21174301,0.34329468,0.33727393,23.833384717651146,5.320692205761146,17.930145955412947,4.300911753899183,22.237233676413556,4.794833152129035,21.26112163130376,4.00642489598887,21.848746306958898,3.8497729212641705,20.65913744587761,3.7145169724547964,41.190613660980446,3.198903337040167,0.19764767556805052,0.10618802804897501,0.14317551962390468,0.13390002851948182,0.13363089882797488,0.15106507608373493,-0.05021757456104983,0.16090448061114437,0.012986328542769819,0.05894915556455088,-0.014442697636121236,0.06901359209543566,1754.1360136048193,570.2404007225132,5054.1680808563615,865.9264256033063,3504.895473043247,1150.1022447731125,1861.9987406181792,344.38797642463516,0.09739925986842106,0.04570086341082459,-38.834274,15.236719,0.0,-80.0,-38.194782,[117.45383523],0.2179833,0.058796052,0.37673247,0.077853024,0.0033296118,0.005853955,country,country.00096.wav
-148.44179,61.288982,10.220181,-321.64746,126.859146,31.49563,188.06268,-8.4528885,-19.540855,23.127457,44.820374,-83.35921,52.85061,13.580147,93.89664,-4.296749,8.579708,14.673587,50.46485,-40.57772,17.89102,13.162113,59.99964,-24.344389,-8.081844,11.946433,22.109406,-39.93457,17.78146,9.912322,44.57806,-15.252604,-15.505314,9.238117,12.356068,-41.16398,13.504546,10.682808,49.151966,-14.607752,-10.957894,10.118951,17.799383,-38.153526,9.476343,9.592884,39.164787,-15.405722,-1.9246048,8.057339,23.24237,-34.05771,1.8717725,9.362829,25.323185,-28.169544,-2.6637006,9.36022,23.58472,-30.347937,3.3802795,7.765047,28.362026,-23.680595,-3.5191011,8.697391,32.8743,-27.750366,2.1003568,8.108933,23.611435,-25.077682,2.08825,7.66099,28.143375,-19.048185,-0.1079625,7.9338317,23.575237,-33.509834,0.35500067,0.30405143,0.2741672,0.22492826,0.3444872,0.3232499,0.2676202,0.23911716,0.29562733,0.23235261,0.47919774,0.3878787,0.32787067,0.23668899,0.39832664,0.33844033,0.36954913,0.2662299,0.44575006,0.3391074,0.34831724,0.30913407,0.2700808,0.24909402,26.877552767371345,5.215954603471111,19.103774480661475,4.765985935518188,22.780279516786344,5.096292548005532,21.15828574163259,4.395275744214085,21.59222984590957,4.282762498470791,22.03807985404158,4.2008084856611125,38.536292983372824,3.585818999128008,0.018523274908043615,0.26611659810785776,0.3567195309866057,0.18315797444386353,-0.08056324431470886,0.2863574801371127,-0.03715686166468778,0.30019138756338426,-0.004605502967072487,0.14314848513440187,-0.03242393776442084,0.1146567987063248,1560.8796813263718,762.9451385070851,5407.071831440018,614.1352347354665,3175.26413294553,1390.607111281579,1782.7974966049746,409.30511496316933,0.06718742441466719,0.052161440448583236,-44.091293,15.882975,0.0,-80.0,-43.87169,[112.34714674],0.15299171,0.053277474,0.30139953,0.039447565,0.0025449404,0.006987541,country,country.00097.wav
-139.62306,45.49526,14.686303,-287.65356,128.79353,24.309814,181.73715,10.000002,-20.24936,19.193722,47.73716,-102.23212,49.443615,14.493298,91.026566,-2.3912776,-2.1603606,13.393883,42.65626,-50.675636,16.988024,12.290565,59.476265,-18.42829,-8.355296,10.178516,16.985273,-41.220047,9.8182955,9.473795,35.831406,-17.809727,-20.150694,8.918425,2.971298,-46.12815,2.501784,11.671319,38.26911,-25.93282,-11.247767,9.123551,13.042496,-53.313656,3.766037,8.2377825,32.607162,-30.556513,-6.4246874,9.55929,22.642616,-35.550163,-3.3514197,10.65717,29.130527,-38.07634,-2.8953953,9.298598,21.914131,-37.457558,1.9763129,8.3806305,25.290905,-28.918043,-4.182942,8.868299,25.213165,-33.02898,1.3833525,8.355197,33.578724,-19.979513,2.4402022,8.373887,28.047192,-18.767054,-3.6237288,7.9774604,24.978443,-23.124664,0.3236795,0.33532912,0.18547018,0.197553,0.2402049,0.29097584,0.18311326,0.18714437,0.3011837,0.32141334,0.3227682,0.3688995,0.25847802,0.20599508,0.43637115,0.38246983,0.23537493,0.19639297,0.26238155,0.31584054,0.17992672,0.1770966,0.32197133,0.33449888,25.295695363535685,5.049795631451977,19.778431760650495,4.639367881657217,25.190432735719828,5.104649930306048,22.94304945433138,4.442123305699812,22.939486637694884,4.1512733559798916,22.688507543032138,4.430832985463165,39.068514903900834,3.334101630583361,0.10752355429531424,0.1286525111256792,0.19337449881430263,0.13707889103668705,0.03557187397301089,0.26442941607781667,0.10941926090100042,0.1650310975151963,0.0065047539074484274,0.08033054173028333,0.001015554558238587,0.08055063621409227,1425.2635079969477,517.9368714789694,4748.706088649307,667.081197288261,2980.9403079951144,1094.128462802037,1690.6857066356342,345.8866208912987,0.0617449025251548,0.030974684731440178,-45.98916,15.687472,0.0,-80.0,-45.862877,[117.45383523],0.17611368,0.0602844,0.35308078,0.041683614,0.0014156507,0.004919401,country,country.00098.wav
-42.16572,45.279137,76.62594,-198.26357,106.27832,23.967136,163.81769,14.645921,-24.220884,16.103573,19.762718,-79.6299,44.671467,12.301298,95.33904,0.9597044,-12.33506,11.211257,19.836063,-43.654522,20.518545,10.036339,48.403954,-8.928783,-16.044445,8.96815,11.941559,-42.29502,18.488562,8.113114,51.04979,-3.6871197,-18.78101,9.062542,12.356874,-45.49549,15.5109,8.323086,49.311478,-8.941781,-15.4647255,7.7630754,11.5081,-41.075462,8.930742,7.9206567,36.83812,-19.20797,-9.987847,6.9502897,12.095413,-32.84858,6.9245358,7.566187,30.999912,-17.934927,-8.796884,7.4467187,22.238678,-33.392128,4.5718284,7.089153,29.421963,-17.147346,-9.043404,6.8902674,12.603849,-26.689377,1.060687,6.966466,30.500793,-21.095837,-6.4489336,6.396697,23.364689,-28.094505,-0.99137646,6.966927,20.170649,-34.64967,0.3207128,0.22581407,0.4431329,0.3099588,0.3223196,0.25819138,0.3350712,0.26593506,0.31806865,0.23090506,0.42882156,0.27663317,0.63892263,0.3307074,0.35508242,0.23801073,0.33893928,0.28225955,0.29765493,0.25268978,0.34263742,0.24889103,0.4307592,0.32679212,23.82447219716957,4.9067940677697806,15.000534858781373,3.9694142056197386,18.681149319565037,4.287934771579174,18.91600003414983,3.8998421335660147,18.75098296931503,3.6516900294081363,19.148578371219173,3.5111890334537903,43.18167804143185,3.0235782132889666,-0.03418130476435586,0.07164772690541238,-0.1034315942089161,0.06582154006004211,-0.024351833597252823,0.11377693379009217,-0.044224887844117905,0.09423520090019226,-0.0034655103294962417,0.04264461713307498,0.01717878986855006,0.03477190216767029,2157.205776680438,582.2423238400174,4642.266448844429,1094.984538505031,4477.88958948094,1137.5446405251175,2160.0886591075173,296.23024107075133,0.1082567150009675,0.0538803185365032,-37.438812,13.565283,0.0,-80.0,-36.634853,[143.5546875],0.22073805,0.06506852,0.3916586,0.07075236,0.0075867013,0.009357476,country,country.00099.wav
-111.17791,66.438934,46.102856,-304.8029,94.0352,37.871117,178.26678,-42.809612,12.515315,23.741705,77.60172,-70.10147,16.74026,14.094524,63.93273,-36.57736,8.181678,12.489454,48.194336,-32.71842,15.667253,12.048631,52.447594,-26.59113,-1.3758587,10.653086,36.008987,-34.605824,7.0394297,9.045896,38.76978,-16.024794,0.97360957,7.603946,21.168919,-22.920135,-1.4805396,7.4567857,30.571037,-26.014923,-3.0693026,8.831935,25.081139,-30.049,-5.068189,8.456354,24.521317,-33.014923,-3.6841273,7.2736974,17.683384,-25.262712,0.23450817,7.622046,26.13568,-27.071428,-2.0857089,7.263236,21.498093,-28.204735,-1.823721,6.2939773,20.796074,-18.72497,-5.340757,5.7054768,14.094437,-24.73605,1.2517449,6.475608,20.650223,-17.482746,-5.591701,6.461016,13.707997,-31.968273,-3.628164,5.55894,10.9885,-25.806635,0.31771198,0.22167769,0.39262554,0.27255625,0.51036704,0.30267695,0.43437394,0.25490895,0.49303707,0.35437286,0.48159072,0.29876167,0.5762193,0.31239077,0.47891244,0.27871576,0.42832342,0.2796311,0.41171643,0.32707068,0.36879507,0.26005283,0.45673287,0.28032055,18.00475270741641,4.999489387417234,15.295674397919115,3.9902956023466447,17.895624378344618,5.229566618261981,18.69007556046891,4.416931128310564,18.20109515598059,4.023116392237409,16.097149516156534,2.2306575825137682,16.345147481100163,1.7395881379573903,0.12456389913620025,0.1010027609636153,-0.04262303083715395,0.06284804057261259,-0.026829383076506542,0.10599905995015246,0.036689885032734584,0.10527458799344601,0.017764705513891407,0.02859718430874608,-0.003335246333676462,0.05225484748162315,2297.0855298395068,948.6640183950326,5618.371379906357,747.9740570557366,4888.128775487374,1972.9548194580339,2566.0415489788993,438.83338322816377,0.09633501838235294,0.0838646739684809,-41.088497,12.510466,0.0,-76.241325,-42.1586,[117.45383523],0.14226125,0.06436499,0.2695881,0.01356204,0.03373607,0.048972227,disco,disco.00000.wav
-28.934706,33.86998,51.532887,-124.84154,51.971786,22.905817,118.60477,-11.450034,-7.610495,19.509706,32.86332,-73.90138,21.605562,13.463021,63.584,-17.401096,8.12836,8.937068,37.355484,-28.448421,18.120981,9.705296,50.820923,-12.9651165,6.8754973,8.7664385,44.509453,-18.708572,6.5840025,7.335912,26.666916,-15.396816,0.7281347,6.917201,20.597572,-22.25241,11.147646,7.793642,34.72238,-9.504711,-1.8413448,6.460947,17.432642,-26.821117,1.6686252,6.766512,21.885168,-21.649406,-2.6266403,6.5252886,18.918861,-28.678062,-1.3988687,6.5499487,16.94629,-23.501274,-3.6203117,6.659523,19.326904,-27.227665,0.1959262,7.844925,29.006697,-19.52302,-0.50231093,9.606482,28.968643,-25.351192,2.492097,9.0667925,32.034126,-19.434607,-3.4764965,8.20195,28.877728,-28.573706,-0.12979737,9.076605,26.96716,-35.30671,0.40078622,0.30554157,0.32226467,0.2579835,0.3598239,0.29224682,0.45851225,0.28823748,0.5937227,0.33777478,0.41550836,0.2782959,0.35460934,0.25948533,0.38139817,0.2835526,0.43128708,0.26773942,0.47152767,0.3113158,0.3270912,0.22435266,0.42587677,0.29884216,18.17445636701851,4.401848917680738,14.968518183093241,4.006672912756081,17.843426158311473,4.614235994101313,18.945369931435728,4.138948899163303,19.581721556929722,3.6944035360421106,17.754888174158296,2.758980914703315,17.01749025559755,1.4290797888103475,0.04551858318425726,0.06359229909063922,0.013834231971726825,0.06560711143737222,-0.01750532837855705,0.09067713211982165,0.04607331060628485,0.084830862334615,0.0018654252542634633,0.030764163926929326,-0.002553354476610204,0.026847125305207598,3290.4921281244474,744.6417283018883,5177.163575667339,1748.7447761375713,6514.877272095105,1439.539113100273,2766.2269941018653,371.6791061604338,0.18854685685952013,0.066283854618143,-33.41127,8.947613,0.0,-69.705414,-33.829906,[117.45383523],0.1770407,0.051041674,0.30205235,0.07991727,0.081268236,0.064172566,disco,disco.00001.wav
-53.18525,36.931644,38.54899,-183.18457,57.17846,16.297314,107.81662,-32.830894,21.168882,15.47667,83.389336,-21.338848,11.324465,16.21406,62.288147,-36.6441,18.122362,11.150679,65.63167,-22.516724,1.6665679,9.779764,28.73971,-30.482616,0.3438162,8.914762,30.938004,-32.044895,2.3195996,7.1192427,29.427837,-20.439861,-5.109741,9.248679,18.533072,-44.085342,2.7499392,7.28292,26.333881,-17.691494,3.1528792,7.625418,36.229965,-23.476797,-5.519139,7.180522,19.200066,-24.837337,-3.1672285,7.018531,22.59188,-31.87455,-0.5232683,5.7224674,19.07922,-16.87975,-2.650019,6.0715156,15.100376,-26.30775,-1.9904132,5.0185175,14.684046,-20.394112,-1.2388086,5.1943374,17.162056,-17.698544,-3.3710387,5.979253,21.660059,-29.314705,-3.7308135,7.823015,22.420124,-27.015812,-1.440452,7.194698,20.78247,-23.508154,0.31961593,0.25417894,0.31199944,0.22455637,0.37137872,0.28985217,0.37141037,0.25798965,0.51609313,0.31985015,0.5069991,0.28362387,0.5736422,0.31526405,0.43112814,0.30254266,0.36442325,0.238841,0.44369686,0.31776395,0.33521706,0.2357182,0.39714083,0.28765592,29.492770631590528,5.237487141285022,14.846687308931502,3.7792463621640873,19.264535457324385,4.260262539595931,18.559094175040258,3.485335163274286,17.917037124201812,3.0831396174957,16.74355525036269,2.7744242372810937,16.10601734126241,2.3573123860557916,0.04153761218396019,0.06153852049495118,-0.01967118279191189,0.08767531003837446,0.016944143226248612,0.08550872502694196,-0.009371245883970813,0.08795158866605621,0.003657667902169778,0.03206095051153323,0.007996205693174302,0.036604512321465804,3591.73383244625,705.6884854773801,6995.99239930494,1859.0545577181729,8074.159509995405,914.4831413906803,3398.251476007568,264.8413469368724,0.1533482790731424,0.06720628911920071,-37.727234,9.1491995,0.0,-71.723694,-38.87848,[92.28515625],0.16131842,0.04676909,0.28576982,0.04988686,0.06649465,0.049953908,disco,disco.00002.wav
